model_date,timestamp,cycle,state,created_at,start_date,end_date,election_date,pollster_rating_name,pollster_rating_id,poll_id,question_id,url,partisan,tracking,sample_size,methodology,population,party,candidate_name,pct,raw_sample_size,days_til_election,candidates_tested,poll_sample_size_weight,med_date,number_options,tested_third_party,excludesthirdparty,undecided,n_polls_pollster_per_date,number_polls_in_window,frequency_weight,numeric_grade,pollster_wt,cumulative_poll_wt,methodology_simple,response_num,response_cat,state_num,state_abb,region_computed,region_census_big,region_census_small,region,region_num,response,pollster,pollster_coded,state_pollster,state_pollster_coded,mode,mode_coded,day_of_timeline,major_candidate_still_running
2024-08-23,2024-08-23T12:25:23Z,2024,Oregon,2024-07-31,2024-07-24,2024-07-26,2024-11-05,Hoffman Research Group,141,87634,204851,https://www.wweek.com/news/2024/07/30/new-poll-shows-harris-with-five-point-lead-over-trump-in-oregon/,NA,NA,700,Live Phone,lv,IND,Robert F. Kennedy,7,700,102,Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8366600265340756,2024-07-25,4,1,0,8,1,1,1,1.72,1.0049324298568598,1.0049324298568598,Live Phone,3,IND,43,OR,Pacific,West,Pacific,Pacific,5,7,141,13,OR141,122,Live Phone,4,4,0
2024-08-23,2024-08-23T12:25:23Z,2024,Oregon,2024-07-31,2024-07-24,2024-07-26,2024-11-05,Hoffman Research Group,141,87634,204851,https://www.wweek.com/news/2024/07/30/new-poll-shows-harris-with-five-point-lead-over-trump-in-oregon/,NA,NA,700,Live Phone,lv,DEM,Kamala Harris,45,700,102,Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8366600265340756,2024-07-25,4,1,0,8,1,1,1,1.72,1.0049324298568598,1.0049324298568598,Live Phone,1,DEM,43,OR,Pacific,West,Pacific,Pacific,5,45,141,13,OR141,122,Live Phone,4,4,0
2024-08-23,2024-08-23T12:25:23Z,2024,Oregon,2024-07-31,2024-07-24,2024-07-26,2024-11-05,Hoffman Research Group,141,87634,204851,https://www.wweek.com/news/2024/07/30/new-poll-shows-harris-with-five-point-lead-over-trump-in-oregon/,NA,NA,700,Live Phone,lv,REP,Donald Trump,40,700,102,Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8366600265340756,2024-07-25,4,1,0,8,1,1,1,1.72,1.0049324298568598,1.0049324298568598,Live Phone,2,REP,43,OR,Pacific,West,Pacific,Pacific,5,40,141,13,OR141,122,Live Phone,4,4,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-07-30,2024-07-22,2024-07-28,2024-11-05,Susquehanna Polling & Research Inc.,326,87618,204782,https://x.com/SusquehannaPR/status/1818309340928901514,NA,NA,600,NA,lv,IND,Robert F. Kennedy,3,600,100,Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-07-25,4,1,0,7,1,1,1,2.3,1.080654107944364,1.080654107944364,Other,3,IND,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,3,326,34,PA326,130,Other,8,4,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-07-30,2024-07-22,2024-07-28,2024-11-05,Susquehanna Polling & Research Inc.,326,87618,204782,https://x.com/SusquehannaPR/status/1818309340928901514,NA,NA,600,NA,lv,DEM,Kamala Harris,47,600,100,Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-07-25,4,1,0,7,1,1,1,2.3,1.080654107944364,1.080654107944364,Other,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,47,326,34,PA326,130,Other,8,4,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-07-30,2024-07-22,2024-07-28,2024-11-05,Susquehanna Polling & Research Inc.,326,87618,204782,https://x.com/SusquehannaPR/status/1818309340928901514,NA,NA,600,NA,lv,REP,Donald Trump,43,600,100,Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-07-25,4,1,0,7,1,1,1,2.3,1.080654107944364,1.080654107944364,Other,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,43,326,34,PA326,130,Other,8,4,0
2024-08-23,2024-08-23T12:25:23Z,2024,Florida,2024-07-30,2024-07-24,2024-07-27,2024-11-05,University of North Florida Public Opinion Research Lab,360,87612,204676,https://projects.fivethirtyeight.com/polls/20240730_FL_UNF.pdf,NA,NA,774,Live Phone/Text-to-Web,lv,DEM,Kamala Harris,42,774,101,Donald Trump Kamala Harris,0.8797726979169108,2024-07-25,2,0,1,9,1,1,1,2.85,1.1401604306452695,1.1401604306452695,Live Phone + Text-to-Web,1,DEM,10,FL,Southeast,South,South Atlantic,Southeast,9,42,360,37,FL360,18,Live Phone + Text-to-Web,5,4,0
2024-08-23,2024-08-23T12:25:23Z,2024,Florida,2024-07-30,2024-07-24,2024-07-27,2024-11-05,University of North Florida Public Opinion Research Lab,360,87612,204676,https://projects.fivethirtyeight.com/polls/20240730_FL_UNF.pdf,NA,NA,774,Live Phone/Text-to-Web,lv,REP,Donald Trump,49,774,101,Donald Trump Kamala Harris,0.8797726979169108,2024-07-25,2,0,1,9,1,1,1,2.85,1.1401604306452695,1.1401604306452695,Live Phone + Text-to-Web,2,REP,10,FL,Southeast,South,South Atlantic,Southeast,9,49,360,37,FL360,18,Live Phone + Text-to-Web,5,4,0
2024-08-23,2024-08-23T12:25:23Z,2024,Georgia,2024-07-27,2024-07-25,2024-07-26,2024-11-05,SoCal Research,851,87588,204533,https://projects.fivethirtyeight.com/polls/20240727_GA_SoCalResearch.pdf,NA,NA,505,Online Ad,rv,DEM,Kamala Harris,46.4,505,102,Donald Trump Kamala Harris,0.7106335201775947,2024-07-25,2,0,1,3.700000000000003,1,1,1,NA,1,1,River Sample,1,DEM,11,GA,Southeast,South,South Atlantic,Southeast,9,46.4,851,61,GA851,31,River Sample,9,4,0
2024-08-23,2024-08-23T12:25:23Z,2024,Georgia,2024-07-27,2024-07-25,2024-07-26,2024-11-05,SoCal Research,851,87588,204533,https://projects.fivethirtyeight.com/polls/20240727_GA_SoCalResearch.pdf,NA,NA,505,Online Ad,rv,REP,Donald Trump,49.9,505,102,Donald Trump Kamala Harris,0.7106335201775947,2024-07-25,2,0,1,3.700000000000003,1,1,1,NA,1,1,River Sample,2,REP,11,GA,Southeast,South,South Atlantic,Southeast,9,49.9,851,61,GA851,31,River Sample,9,4,0
2024-08-23,2024-08-23T12:25:23Z,2024,Michigan,2024-07-26,2024-07-25,2024-07-26,2024-11-05,SoCal Research,851,87577,204376,https://projects.fivethirtyeight.com/polls/20240726_MI_SoCalResearch.pdf,REP,NA,500,Online Ad,rv,DEM,Kamala Harris,46,500,102,Donald Trump Kamala Harris,0.7071067811865476,2024-07-25,2,0,1,5,1,1,1,NA,1,1,River Sample,1,DEM,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,46,851,61,MI851,48,River Sample,9,4,0
2024-08-23,2024-08-23T12:25:23Z,2024,Michigan,2024-07-26,2024-07-25,2024-07-26,2024-11-05,SoCal Research,851,87577,204376,https://projects.fivethirtyeight.com/polls/20240726_MI_SoCalResearch.pdf,REP,NA,500,Online Ad,rv,REP,Donald Trump,49,500,102,Donald Trump Kamala Harris,0.7071067811865476,2024-07-25,2,0,1,5,1,1,1,NA,1,1,River Sample,2,REP,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,49,851,61,MI851,48,River Sample,9,4,0
2024-08-23,2024-08-23T12:25:23Z,2024,Maine CD-2,2024-08-12,2024-07-23,2024-07-25,2024-11-05,University of New Hampshire Survey Center,357,87725,205661,https://scholars.unh.edu/survey_center_polls/807/,NA,NA,701,Online Panel/Text-to-Web,lv,IND,Robert F. Kennedy,5,701,103,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8372574275573791,2024-07-24,6,1,0,11,1,1,1,2.65,1.1196085805481857,1.1196085805481857,Includes Text-to-Web,3,IND,22,ME-02,New England,Northeast,New England,New England,3,5,357,36,ME-02357,34,Includes Text-to-Web,2,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Maine CD-2,2024-08-12,2024-07-23,2024-07-25,2024-11-05,University of New Hampshire Survey Center,357,87725,205661,https://scholars.unh.edu/survey_center_polls/807/,NA,NA,701,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,40,701,103,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8372574275573791,2024-07-24,6,1,0,11,1,1,1,2.65,1.1196085805481857,1.1196085805481857,Includes Text-to-Web,1,DEM,22,ME-02,New England,Northeast,New England,New England,3,40,357,36,ME-02357,34,Includes Text-to-Web,2,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Maine CD-2,2024-08-12,2024-07-23,2024-07-25,2024-11-05,University of New Hampshire Survey Center,357,87725,205661,https://scholars.unh.edu/survey_center_polls/807/,NA,NA,701,Online Panel/Text-to-Web,lv,REP,Donald Trump,44,701,103,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8372574275573791,2024-07-24,6,1,0,11,1,1,1,2.65,1.1196085805481857,1.1196085805481857,Includes Text-to-Web,2,REP,22,ME-02,New England,Northeast,New England,New England,3,44,357,36,ME-02357,34,Includes Text-to-Web,2,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Maine CD-1,2024-08-12,2024-07-23,2024-07-25,2024-11-05,University of New Hampshire Survey Center,357,87724,205660,https://scholars.unh.edu/survey_center_polls/807/,NA,NA,732,Online Panel/Text-to-Web,lv,IND,Robert F. Kennedy,2,732,103,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8555699854482975,2024-07-24,6,1,0,6,1,1,1,2.65,1.1196085805481857,1.1196085805481857,Includes Text-to-Web,3,IND,21,ME-01,New England,Northeast,New England,New England,3,2,357,36,ME-01357,33,Includes Text-to-Web,2,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Maine CD-1,2024-08-12,2024-07-23,2024-07-25,2024-11-05,University of New Hampshire Survey Center,357,87724,205660,https://scholars.unh.edu/survey_center_polls/807/,NA,NA,732,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,56,732,103,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8555699854482975,2024-07-24,6,1,0,6,1,1,1,2.65,1.1196085805481857,1.1196085805481857,Includes Text-to-Web,1,DEM,21,ME-01,New England,Northeast,New England,New England,3,56,357,36,ME-01357,33,Includes Text-to-Web,2,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Maine CD-1,2024-08-12,2024-07-23,2024-07-25,2024-11-05,University of New Hampshire Survey Center,357,87724,205660,https://scholars.unh.edu/survey_center_polls/807/,NA,NA,732,Online Panel/Text-to-Web,lv,REP,Donald Trump,36,732,103,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8555699854482975,2024-07-24,6,1,0,6,1,1,1,2.65,1.1196085805481857,1.1196085805481857,Includes Text-to-Web,2,REP,21,ME-01,New England,Northeast,New England,New England,3,36,357,36,ME-01357,33,Includes Text-to-Web,2,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-03,2024-07-22,2024-07-26,2024-11-05,Clarity Campaign Labs,52,87659,205198,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/66ad5918b431d02b7b867e07/1722636569606/Clarity+Omnibus+Overview+-+July+2024.pdf,NA,NA,995,Online Panel,lv,DEM,Kamala Harris,48,995,102,Donald Trump Kamala Harris,0.9974968671630001,2024-07-24,2,0,1,5,1,1,1,1.57,0.9822672464524511,0.9822672464524511,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,48,52,4,NA52,75,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-03,2024-07-22,2024-07-26,2024-11-05,Clarity Campaign Labs,52,87659,205198,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/66ad5918b431d02b7b867e07/1722636569606/Clarity+Omnibus+Overview+-+July+2024.pdf,NA,NA,995,Online Panel,lv,REP,Donald Trump,47,995,102,Donald Trump Kamala Harris,0.9974968671630001,2024-07-24,2,0,1,5,1,1,1,1.57,0.9822672464524511,0.9822672464524511,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,47,52,4,NA52,75,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-30,2024-07-24,2024-07-25,2024-11-05,Ipsos,154,87614,204763,https://www.ipsos.com/en-us/americans-trust-those-who-have-served-us-military-and-law-enforcement-be-best-elected-officials,NA,NA,1238,Probability Panel,a,IND,Robert F. Kennedy,4,1238,103,Donald Trump Kamala Harris Robert F. Kennedy,1.1126544836560899,2024-07-24,3,1,0,20,1,3,0.651814540633636,2.79,1.1341116208309963,0.7392304451592242,Online Prob Panel,3,IND,57,NA,NA,NA,NA,NA,NA,4,154,15,NA154,61,Online Prob Panel,7,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-30,2024-07-24,2024-07-25,2024-11-05,Ipsos,154,87614,204763,https://www.ipsos.com/en-us/americans-trust-those-who-have-served-us-military-and-law-enforcement-be-best-elected-officials,NA,NA,1238,Probability Panel,a,DEM,Kamala Harris,38,1238,103,Donald Trump Kamala Harris Robert F. Kennedy,1.1126544836560899,2024-07-24,3,1,0,20,1,3,0.651814540633636,2.79,1.1341116208309963,0.7392304451592242,Online Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,38,154,15,NA154,61,Online Prob Panel,7,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-30,2024-07-24,2024-07-25,2024-11-05,Ipsos,154,87614,204763,https://www.ipsos.com/en-us/americans-trust-those-who-have-served-us-military-and-law-enforcement-be-best-elected-officials,NA,NA,1238,Probability Panel,a,REP,Donald Trump,38,1238,103,Donald Trump Kamala Harris Robert F. Kennedy,1.1126544836560899,2024-07-24,3,1,0,20,1,3,0.651814540633636,2.79,1.1341116208309963,0.7392304451592242,Online Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,38,154,15,NA154,61,Online Prob Panel,7,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-29,2024-07-23,2024-07-25,2024-11-05,Morning Consult,218,87600,204620,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,rv,DEM,Kamala Harris,46,4000,103,Donald Trump Kamala Harris,1.811629101113139,2024-07-24,2,0,1,9,1,3,0.651814540633636,1.8,1.0164192369066767,0.6625168379955163,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,46,218,21,NA218,65,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-29,2024-07-23,2024-07-25,2024-11-05,Morning Consult,218,87600,204620,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,rv,REP,Donald Trump,45,4000,103,Donald Trump Kamala Harris,1.811629101113139,2024-07-24,2,0,1,9,1,3,0.651814540633636,1.8,1.0164192369066767,0.6625168379955163,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,45,218,21,NA218,65,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-29,2024-07-23,2024-07-25,2024-11-05,Angus Reid Global,13,87592,204593,https://angusreid.org/game-change-invigorated-young-democrats-give-harris-slight-lead-over-trump/,NA,NA,1500,Online Panel,rv,DEM,Kamala Harris,44,1743,103,Donald Trump Kamala Harris,1.320227253165151,2024-07-24,2,0,1,14,1,1,1,1.92,1.032951800253212,1.032951800253212,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,44,13,1,NA13,58,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-29,2024-07-23,2024-07-25,2024-11-05,Angus Reid Global,13,87592,204593,https://angusreid.org/game-change-invigorated-young-democrats-give-harris-slight-lead-over-trump/,NA,NA,1500,Online Panel,rv,REP,Donald Trump,42,1743,103,Donald Trump Kamala Harris,1.320227253165151,2024-07-24,2,0,1,14,1,1,1,1.92,1.032951800253212,1.032951800253212,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,42,13,1,NA13,58,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-28,2024-07-23,2024-07-25,2024-11-05,AtlasIntel,546,87590,204553,https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf,NA,NA,1500,Online Ad,rv,IND,Robert F. Kennedy,4.5,1980,103,Cornel West Donald Trump Kamala Harris Robert F. Kennedy,1.407124727947029,2024-07-24,4,1,0,1.6999999999999886,1,1,1,2.74,1.1289959666587575,1.1289959666587575,River Sample,3,IND,57,NA,NA,NA,NA,NA,NA,4.5,546,46,NA546,77,River Sample,9,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-28,2024-07-23,2024-07-25,2024-11-05,AtlasIntel,546,87590,204553,https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf,NA,NA,1500,Online Ad,rv,DEM,Kamala Harris,46.1,1980,103,Cornel West Donald Trump Kamala Harris Robert F. Kennedy,1.407124727947029,2024-07-24,4,1,0,1.6999999999999886,1,1,1,2.74,1.1289959666587575,1.1289959666587575,River Sample,1,DEM,57,NA,NA,NA,NA,NA,NA,46.1,546,46,NA546,77,River Sample,9,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-28,2024-07-23,2024-07-25,2024-11-05,AtlasIntel,546,87590,204553,https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf,NA,NA,1500,Online Ad,rv,REP,Donald Trump,47.7,1980,103,Cornel West Donald Trump Kamala Harris Robert F. Kennedy,1.407124727947029,2024-07-24,4,1,0,1.6999999999999886,1,1,1,2.74,1.1289959666587575,1.1289959666587575,River Sample,2,REP,57,NA,NA,NA,NA,NA,NA,47.7,546,46,NA546,77,River Sample,9,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Minnesota,2024-07-26,2024-07-23,2024-07-25,2024-11-05,SurveyUSA,325,87581,204502,https://kstp.com/kstp-news/top-news/kstp-surveyusa-poll-harris-takes-lead-over-trump-in-first-minnesota-poll/?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_KSTP,NA,NA,656,Online Panel,lv,DEM,Kamala Harris,50,656,103,Donald Trump Kamala Harris,0.8099382692526635,2024-07-24,2,0,1,10,1,1,1,2.82,1.1371480914321712,1.1371480914321712,Online Non-Prob Panel,1,DEM,26,MN,Rust Belt,Midwest,East North Central,Rust Belt,7,50,325,33,MN325,51,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Minnesota,2024-07-26,2024-07-23,2024-07-25,2024-11-05,SurveyUSA,325,87581,204502,https://kstp.com/kstp-news/top-news/kstp-surveyusa-poll-harris-takes-lead-over-trump-in-first-minnesota-poll/?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_KSTP,NA,NA,656,Online Panel,lv,REP,Donald Trump,40,656,103,Donald Trump Kamala Harris,0.8099382692526635,2024-07-24,2,0,1,10,1,1,1,2.82,1.1371480914321712,1.1371480914321712,Online Non-Prob Panel,2,REP,26,MN,Rust Belt,Midwest,East North Central,Rust Belt,7,40,325,33,MN325,51,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-26,2024-07-23,2024-07-25,2024-11-05,"Fabrizio, Lee & Associates/GBAO",796,87580,204500,https://www.wsj.com/politics/elections/harris-erases-trumps-lead-wsj-poll-finds-e286144d,NA,NA,1000,NA,rv,IND,Robert F. Kennedy,4,1000,103,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1,2024-07-24,6,1,0,7,1,1,1,NA,1,1,Other,3,IND,57,NA,NA,NA,NA,NA,NA,4,796,57,NA796,86,Other,8,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-26,2024-07-23,2024-07-25,2024-11-05,"Fabrizio, Lee & Associates/GBAO",796,87580,204500,https://www.wsj.com/politics/elections/harris-erases-trumps-lead-wsj-poll-finds-e286144d,NA,NA,1000,NA,rv,DEM,Kamala Harris,45,1000,103,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1,2024-07-24,6,1,0,7,1,1,1,NA,1,1,Other,1,DEM,57,NA,NA,NA,NA,NA,NA,45,796,57,NA796,86,Other,8,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-07-26,2024-07-23,2024-07-25,2024-11-05,"Fabrizio, Lee & Associates/GBAO",796,87580,204500,https://www.wsj.com/politics/elections/harris-erases-trumps-lead-wsj-poll-finds-e286144d,NA,NA,1000,NA,rv,REP,Donald Trump,44,1000,103,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1,2024-07-24,6,1,0,7,1,1,1,NA,1,1,Other,2,REP,57,NA,NA,NA,NA,NA,NA,44,796,57,NA796,86,Other,8,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Washington,2024-07-26,2024-07-24,2024-07-25,2024-11-05,Public Policy Polling,263,87576,204375,https://www.nwprogressive.org/weblog/2024/07/vice-president-kamala-harris-enjoys-a-fourteen-point-lead-over-donald-trump-among-likely-washington-top-two-voters.html,DEM,NA,581,IVR/Text-to-Web,lv,IND,Robert F. Kennedy,6,581,103,Donald Trump Kamala Harris Robert F. Kennedy,0.7622335600063802,2024-07-24,3,1,0,4,1,1,1,1.32,0.940585398419418,0.940585398419418,IVR/Mostly IVR,3,IND,53,WA,Pacific,West,Pacific,Pacific,5,6,263,26,WA263,148,IVR/Mostly IVR,3,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Washington,2024-07-26,2024-07-24,2024-07-25,2024-11-05,Public Policy Polling,263,87576,204375,https://www.nwprogressive.org/weblog/2024/07/vice-president-kamala-harris-enjoys-a-fourteen-point-lead-over-donald-trump-among-likely-washington-top-two-voters.html,DEM,NA,581,IVR/Text-to-Web,lv,DEM,Kamala Harris,52,581,103,Donald Trump Kamala Harris Robert F. Kennedy,0.7622335600063802,2024-07-24,3,1,0,4,1,1,1,1.32,0.940585398419418,0.940585398419418,IVR/Mostly IVR,1,DEM,53,WA,Pacific,West,Pacific,Pacific,5,52,263,26,WA263,148,IVR/Mostly IVR,3,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Washington,2024-07-26,2024-07-24,2024-07-25,2024-11-05,Public Policy Polling,263,87576,204375,https://www.nwprogressive.org/weblog/2024/07/vice-president-kamala-harris-enjoys-a-fourteen-point-lead-over-donald-trump-among-likely-washington-top-two-voters.html,DEM,NA,581,IVR/Text-to-Web,lv,REP,Donald Trump,38,581,103,Donald Trump Kamala Harris Robert F. Kennedy,0.7622335600063802,2024-07-24,3,1,0,4,1,1,1,1.32,0.940585398419418,0.940585398419418,IVR/Mostly IVR,2,REP,53,WA,Pacific,West,Pacific,Pacific,5,38,263,26,WA263,148,IVR/Mostly IVR,3,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-07-26,2024-07-23,2024-07-25,2024-11-05,The Bullfinch Group,692,87575,204378,https://www.commonwealthfoundation.org/2024/07/26/swing-state-poll-pa-voters/,NA,NA,800,Online Panel,rv,IND,Robert F. Kennedy,6,800,103,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8944271909999159,2024-07-24,5,1,0,6,1,1,1,NA,1,1,Online Non-Prob Panel,3,IND,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,6,692,53,PA692,137,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-07-26,2024-07-23,2024-07-25,2024-11-05,The Bullfinch Group,692,87575,204378,https://www.commonwealthfoundation.org/2024/07/26/swing-state-poll-pa-voters/,NA,NA,800,Online Panel,rv,DEM,Kamala Harris,44,800,103,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8944271909999159,2024-07-24,5,1,0,6,1,1,1,NA,1,1,Online Non-Prob Panel,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,44,692,53,PA692,137,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-07-26,2024-07-23,2024-07-25,2024-11-05,The Bullfinch Group,692,87575,204378,https://www.commonwealthfoundation.org/2024/07/26/swing-state-poll-pa-voters/,NA,NA,800,Online Panel,rv,REP,Donald Trump,44,800,103,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8944271909999159,2024-07-24,5,1,0,6,1,1,1,NA,1,1,Online Non-Prob Panel,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,44,692,53,PA692,137,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,New Hampshire,2024-07-25,2024-07-24,2024-07-25,2024-11-05,Saint Anselm College Survey Center,494,87560,204339,https://www.anselm.edu/about/anselmian-hub/news/saint-anselm-college-survey-center-july-poll-finds-harris-currently-leading-trump-6-points-among-new-hampshire-registered-voters,NA,NA,1500,Online Panel,rv,IND,Robert F. Kennedy,3,2083,103,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.443260198301055,2024-07-24,6,1,0,3,1,1,1,2.44,1.0967362702381387,1.0967362702381387,Online Non-Prob Panel,3,IND,35,NH,New England,Northeast,New England,New England,3,3,494,44,NH494,107,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,New Hampshire,2024-07-25,2024-07-24,2024-07-25,2024-11-05,Saint Anselm College Survey Center,494,87560,204339,https://www.anselm.edu/about/anselmian-hub/news/saint-anselm-college-survey-center-july-poll-finds-harris-currently-leading-trump-6-points-among-new-hampshire-registered-voters,NA,NA,1500,Online Panel,rv,DEM,Kamala Harris,50,2083,103,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.443260198301055,2024-07-24,6,1,0,3,1,1,1,2.44,1.0967362702381387,1.0967362702381387,Online Non-Prob Panel,1,DEM,35,NH,New England,Northeast,New England,New England,3,50,494,44,NH494,107,Online Non-Prob Panel,6,3,0
2024-08-23,2024-08-23T12:25:23Z,2024,New Hampshire,2024-07-25,2024-07-24,2024-07-25,2024-11-05,Saint Anselm College Survey Center,494,87560,204339,https://www.anselm.edu/about/anselmian-hub/news/saint-anselm-college-survey-center-july-poll-finds-harris-currently-leading-trump-6-points-among-new-hampshire-registered-voters,NA,NA,1500,Online Panel,rv,REP,Donald Trump,44,2083,103,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.443260198301055,2024-07-24,6,1,0,3,1,1,1,2.44,1.0967362702381387,1.0967362702381387,Online Non-Prob Panel,2,REP,35,NH,New England,Northeast,New England,New England,3,44,494,44,NH494,107,Online Non-Prob Panel,6,3,0
